unique_id,random order,first x,tabu tenure,0 — 1,1 — 2,2 — 3,3 — 4,4 — 5,5 — 6,6 — 7,7 — 8,8 — 9,9 — 10,10 — 11,11 — 12,12 — 13,13 — 14,14 — 15,15 — 16,16 — 17,17 — 18,18 — 19,19 — 20,20 — 21,21 — 22,22 — 23,23 — 24,24 — 25,25 — 26,26 — 27,27 — 28,28 — 29,29 — 30,30 — 31,31 — 32,32 — 33,33 — 34,34 — 35,35 — 36,36 — 37,37 — 38,38 — 39,39 — 40,40 — 41,41 — 42,42 — 43,43 — 44,44 — 45,45 — 46,46 — 47,47 — 48,48 — 49,49 — 50,50 — 51,51 — 52,52 — 53,53 — 54,54 — 55,55 — 56,56 — 57,57 — 58,58 — 59,59 — 60,60 — 61
5large,True,10,50,"36433,085054",,"33922,753847","30091,911525","27270,844513","23400,598337","22393,226417",,"22266,888709","19502,838719","19254,642361","17568,115455","17305,058928",,"16902,245601",,,,"16614,499254",,,"15094,904821","13103,299872","12321,598134","11239,134748","10912,570768",,"10755,433973","10022,59125","9357,6897032","7573,7311054",,,"7098,4193422",,,"6824,7425263",,"6536,6380001","6495,6673917","6147,3049435",,"5714,2514843","5147,2409598","4435,1623986","4435,1623986",,,,"3707,8580242",,"3631,4195191",,"3515,9182515","3306,7397762","3199,0034592",,,"2594,0927606","1894,9748879","1699,1862353"
5large,True,10,100,"37332,590733","31278,546137","26790,280194","22601,208709","18587,99654","16776,314579","14260,107444","12226,25253","10673,323105","8378,1754738","7162,2642537","6113,2220459","5370,90976","4162,6575079",,"3071,2514482","1847,1689162","1338,1354026","430,34484168",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6large,False,1,10,"34244,819941","33559,053222","33171,359749","32010,725006","31864,759154","31595,136157","31454,637161","31070,732147","31003,660976","30903,168273","30718,325737","30507,972586","30502,381081","30339,385943","30284,318695","30234,279723","29995,341918","29952,12881","29787,963742","29682,065552","29455,299237","29293,417907","29259,537275","29073,264096","28991,862637","28959,893398","28895,456268","28594,635408","28465,317682","28217,625928","27906,886754","27903,986207","27729,133378","27660,634209","27590,888437","27564,22784","27516,827551","27507,72903","27381,694713","27219,813383","27057,266261","26794,675566","26794,239264","26648,014444","26495,2096","26239,147533","25961,028395","25845,969601","25653,379502","25499,749931","25499,749931","25365,950619","25307,615333","25250,100717","25173,981854","25159,712415","25158,445935","24818,562058","24523,750887","24484,897107","24484,897107"
6large,False,1,50,"34249,054394","33801,541013","33342,867424","32039,28812","31886,197745","31575,041426","31454,637161","31070,732147","31003,660976","30903,168273","30718,325737","30555,330599","30502,381081","30339,385943","30284,318695","30234,279723","29995,341918","29952,12881","29787,963742","29682,065552","29455,299237","29293,417907","29259,537275","29120,664386","28991,862637","28959,893398","28895,456268","28594,635408","28465,317682","28217,625928","27906,886754","27903,986207","27729,133378","27660,634209","27590,888437","27564,22784","27516,827551","27507,72903","27381,694713","27219,813383","27057,266261","26794,675566","26794,239264","26648,014444","26495,2096","26239,147533","25961,028395","25890,626787","25653,379502","25593,067354","25499,749931","25365,950619","25273,878479","25250,100717","25173,981854","25159,712415","25158,445935","24818,562058","24523,750887","24484,897107","24484,897107"
6large,False,1,100,"34244,819941","33559,053222","33232,068586","32017,849528","31864,759154","31575,041426","31454,637161","31070,732147","30969,559639","30903,168273","30718,325737","30555,330599","30502,381081","30339,354914","30284,318695","30234,279723","30071,284585","29952,12881","29894,839027","29682,065552","29455,299237","29293,417907","29259,537275","29120,664386","29073,264096","28959,893398","28895,456268","28594,635408","28465,317682","28350,035365","27906,886754","27903,986207","27845,533076","27660,634209","27641,423833","27564,22784","27516,827551","27516,827551","27381,694713","27219,813383","27057,266261","27026,214773","26794,239264","26751,454008","26495,2096","26239,147533","26187,255658","25890,626787","25653,379502","25593,067354","25499,749931","25499,749931","25365,950619","25273,878479","25174,611978","25173,981854","25159,712415","25030,777083","24818,562058","24523,750887","24484,897107"
6large,False,5,10,"32723,447504","24774,092516","23477,739783","22027,55888","21264,5362","21163,191485","20907,129418","20855,535267","20757,071511","20532,417785","20399,889021","20316,38081","20254,248393","19903,41278","19842,615177","19796,305366","19752,806058","19713,110957",,"19668,167572","19598,764112","19330,007497","19149,611436","19039,446889","18980,024562","18945,276374",,"18751,871748","18633,380216","18545,311259","18475,762892",,"18407,798276","18311,761722",,"18263,827294","18078,752109","17949,434383",,"17949,434383",,"17799,031124","17771,312274","17108,028333","17024,314341",,"16876,600862",,"16849,071456",,"16663,566752",,"16427,000144",,"16309,82029",,"16117,685693",,"16117,685693","16057,373545","15996,490822"
6large,False,5,50,"33027,396204","24774,092516","23776,892854","22465,504948","21264,5362","21163,191485","21079,683274","20907,129418","20855,535267","20757,071511","20532,417785","20399,889021","20254,248393","20159,474846","19903,41278","19842,615177","19796,305366","19752,806058","19713,110957",,"19668,167572","19598,764112","19330,007497","19149,611436","19039,446889","18980,024562","18945,276374",,"18751,871748","18633,380216","18545,311259",,"18475,762892","18407,798276","18311,761722",,"18263,827294","18078,752109",,"17949,434383",,"17949,434383","17799,031124",,"17520,716484","17108,028333","17024,314341",,"16876,600862","16849,071456",,"16663,566752",,"16427,000144",,"16309,82029",,,"16117,685693",,"16117,685693"
6large,False,5,100,"33027,396204","24774,092516","23583,970152","22465,504948","21355,781584","21163,191485","21079,683274","20907,129418","20855,535267","20757,071511","20532,417785","20399,889021","20316,38081","20254,248393","20159,474846","19903,41278","19842,615177","19796,305366","19752,806058","19713,110957",,"19668,167572","19598,764112","19598,764112","19149,611436","19039,446889","18980,024562",,"18945,276374","18751,871748","18633,380216",,"18545,311259","18475,762892","18407,798276",,"18311,761722","18263,827294",,"18078,752109","17949,434383",,"17949,434383","17799,031124",,"17520,716484","17108,028333","17024,314341",,"16876,600862","16849,071456",,"16663,566752",,,"16427,000144",,"16309,82029",,"16117,685693",
6large,False,10,10,"39502,063963","38684,077376","37689,678005","35841,909554","35295,423351","35016,300987","29859,47492","29731,373879","29446,096075","29380,134112","29019,158418","28734,2804","28083,582404","25724,622181","25233,447923","25023,094772","24821,117161","24409,284549","24214,637175","24065,003629","23947,008597","23678,973733","23521,159004","23386,740465","23084,011151","23015,797968","22748,523462","22748,523462","22567,516394","22449,08506","22220,932246","22017,886272",,"21953,176525","21800,043083",,"21561,153871","21468,399736","21409,692366",,"21357,59444","20979,400658",,"20840,527769","20771,780351",,"20607,518157","20470,77007","20369,869973",,"20230,841187","20169,854883",,"19984,507993","19797,897474","19476,427099",,"19173,824546","19028,183918","18677,348305",
6large,False,10,50,"39502,063963","38684,077376","37689,678005","35841,909554","35295,423351","35016,300987","30112,107932","29731,373879","29568,378741","29380,134112","29322,030527","28734,2804","28734,2804","25724,622181","25484,436786","25023,094772","24821,117161","24409,284549","24214,637175","24065,003629","23947,008597","23678,973733","23521,159004","23386,740465","23084,011151","23015,797968","22748,523462","22748,523462","22567,516394","22449,08506","22220,932246","22017,886272",,"21953,176525","21800,043083",,"21561,153871","21468,399736","21409,692366",,"21357,59444","20979,400658",,"20840,527769","20771,780351","20607,518157",,"20470,77007","20369,869973",,"20230,841187","20169,854883","19984,507993",,"19797,897474","19476,427099","19173,824546",,"19028,183918","18677,348305","18548,546556"
6large,False,10,100,"39502,063963","38684,077376","37689,678005","36118,714369","35295,423351","35016,300987","29859,47492","29731,373879","29446,096075","29380,134112","29019,158418","28734,2804","28215,556646","25724,622181","25233,447923","25023,094772","24821,117161","24409,284549","24214,637175","24065,003629","23889,705351","23678,973733","23521,159004","23284,791134","23084,011151","23015,797968","22748,523462","22748,523462","22567,516394","22449,08506","22220,932246","22017,886272","21953,176525",,"21800,043083","21561,153871",,"21468,399736","21409,692366","21357,59444",,"20979,400658",,"20840,527769","20771,780351","20607,518157",,"20470,77007","20369,869973","20230,841187",,"20169,854883","19984,507993",,"19797,897474","19476,427099","19173,824546",,"19028,183918","18677,348305","18548,546556"
6large,True,1,10,"40947,956138","35059,721757","33004,454728",,"31709,326162","28125,516422","25086,231134","24682,376491","24621,511728","24413,861311",,,"24263,638324","24148,57953",,"23624,714816",,,"23524,250324",,,"22603,353704",,,"21787,456996",,,,"21756,023837","20788,538601","19450,614164","17893,137421","17308,360384","15825,441377",,,"14701,20394",,"14374,321261",,,"12999,866305","12911,413031","11634,905512","9929,4914589","7730,2672855","7208,0945543","5945,2863211",,,"4766,8835233","3171,9378084",,,,"2860,406292","2845,4133862","1870,8845505","974,53701092",0,
6large,True,1,50,"39528,492199","32240,258037","28663,948354","28447,030806",,"24545,800601","21843,330837","20351,697262","16659,123235","14040,2957","12312,500679","11767,250109","10614,270485",,,"9079,8558202","7504,1829304","6220,1198904","4918,7014643",,"4173,1936915","2803,7707774","1778,4474659","1596,9145397","1296,8678732","666,21611807","111,88966327",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6large,True,1,100,"41237,409029","35792,416179","29029,473588","24755,895169","21634,516646",,"19413,112726",,,"19250,470895",,"18817,050039","18655,812993",,,"18167,843188","17632,72111","16168,508952","16066,80653",,,"15873,864315",,"15672,433535",,,,"13450,483726",,"12764,913733","11805,665338","9716,3422578","8048,5533345","6613,6654612","6613,6654612",,"5816,5786402",,,"5482,5373913","4708,8320611","4085,4358302","2521,2177056","1905,9663328","1161,2718651",,"1137,8286603","1078,9448229",,"868,69627775","124,34220205",,"37,216319865",,0,,,,,,
6large,True,5,10,"37481,503908","31816,404461","28316,967586","24403,635085","20421,352993","17219,481207","16513,031593",,,"15527,507187","15430,72471",,,"14630,121065","12894,864798","10870,718269","8902,2471414","8570,4042476","6493,0864577","6185,8519745",,"5982,9415347","5603,5628723",,"5573,5992337","5552,2436118",,"4987,1866439","4424,2089377","4221,9199164",,,"3631,2378412","2384,1378603","1359,3537343","146,11273544",0,,,,,,,,,,,,,,,,,,,,,,,,
6large,True,5,50,"39833,30803","34421,041604","28617,667197","24494,079262","21453,570287","18576,927163","16977,976006","15295,06873","14479,691876",,"13302,992519",,,"12801,005994","10897,045263","10286,406594",,"10126,690891",,,,,"9311,2436726",,"9021,7538178","8808,1861867",,,,"8501,3728365",,,,"8344,4007549","7847,3359402",,,,,"7712,8836635",,,,"7505,4995587",,"7164,8928565","6576,6370837",,,,,"6023,0705375","4066,1512888","3212,1271841","2625,5408755","2138,5529129","1354,5642805","783,81975265","308,24229577","17,245804028",
6large,True,5,100,"39945,150472","31086,133666","27001,903339","24083,678935","19252,733337","18444,345354","18401,989545","17475,192813",,"17269,995218","16138,605009","14715,926492","12778,411079","11163,696331","9031,2212413",,,,"8955,2257832","8822,8998985",,,"7973,3291851","7529,5323883","7264,752835","7038,3237322","6917,1288617","6374,8068196",,"5623,120885","5623,120885","4485,0211921","3975,5573027","3039,7453705",,"1614,7449642","1364,058841","1250,6113678",,,,"1250,6113678",,,"1088,5279151",,,,,"934,81457652",,,"671,16491368",0,,,,,,,
6large,True,10,10,"40858,259362","35921,002294","32148,218029","28530,921253","24942,581313","21542,992205",,"20745,281098","18516,438543","15912,167469","14162,663644","12345,984965","11572,789056","11275,49358","10413,972536","9261,5183733","7404,1344781","6008,759973",,,"5004,449612","4017,6372791","3760,1080576","3511,7368608",,"2963,797793","1659,0131587","1071,5116915","348,77086872",,"294,35976116",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6large,True,10,50,"41209,931764","36121,953506","33624,687567",,,"33121,300668","32403,315806",,"31545,007284",,"31222,407768",,,,"30112,4243","29253,548265",,"27858,481699","27511,22973","27108,487467",,"24598,29528","24444,08344",,,"23791,738666",,"23431,806115","23028,109763",,,"21903,190421","18711,16917","17047,494746","15876,571234","14245,070938","12664,676459",,,,"12464,364734",,"11804,272752","11056,421736","9308,117605","9083,7649258","8473,6555616","8233,4687561","7366,9500137","6633,3027704","5931,3432574","5471,9914459","4847,9846232",,,,,"4368,8092041",,,"4358,3522205"
6large,True,10,100,"40663,609637","35392,988515","31054,056902","28342,787053","25471,455224","23003,913961","20363,91428","17147,534815","15584,54723","13247,148035","11068,37046","8766,1179555","7377,1964644","6128,9796873","5098,4142671","4243,787115","3526,2720328","2330,2869755","1280,7670145","457,23640645",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7large,False,1,10,"42298,030636","41721,889015","41341,225585","41189,844941","40484,986785","39367,078388","39095,093622","38719,978686","38667,264964","38584,234567","38434,969499","38334,896891","38279,885004","25940,166977","20139,382912","16206,009269","16103,72927","13571,655011","11444,010934","9898,5944257","8215,2671519","4768,1670438","4756,9561042","3013,8494734","2617,2278762","2609,9717289","2332,5458982","2282,3324475","2188,8907523","2104,898247",,"2012,955372","1998,9292808","889,96954584",,"812,20646456",0,,,,,,,,,,,,,,,,,,,,,,,,
7large,False,1,50,"42362,245538","41833,925303","41388,230003","41189,844941","40567,089903","39367,078388","39108,106456","38859,941337","38667,264964","38621,90764","38434,969499","38334,896891","38313,631246","31390,334949","21886,6611","16346,3727","16127,237736","14762,262292","11444,010934","9912,2897309","9793,1329152","6216,107339","4756,9561042","3925,5239395","2617,2278762","2609,9717289","2332,5458982","2282,3324475","2188,8907523","2104,898247",,"2012,955372","1998,9292808",,"889,96954584",,0,,,,,,,,,,,,,,,,,,,,,,,,
7large,False,1,100,"42298,030636","41721,889015","41341,225585","41189,844941","40484,986785","39145,779528","39095,093622","38719,978686","38667,264964","38584,234567","38434,969499","38334,896891","38279,885004","26563,744094","20200,751771","16224,195664","16103,72927","13374,11508","11444,010934","9898,5944257","9654,6917307","5225,529717","4756,9561042","3733,1987308","2617,2278762","2609,9717289","2332,5458982","2282,3324475","2188,8907523","2133,3010857","2104,898247","2012,955372","1998,9292808",,"889,96954584","537,93661345",0,,,,,,,,,,,,,,,,,,,,,,,,
7large,False,5,10,"28036,291269","19990,575149","19690,934066","19500,820836","19441,035285","19311,990381","19017,803964","18903,790878","18759,476858","18473,654305","18429,093807","18194,604446","18150,801043","18090,18212","18033,658794","17973,294649","17759,625029","17676,141033","17614,846356","17376,355483","17246,490397","17067,594261","16948,966264","16841,227459","16710,092988","16514,815489","16356,791523","16332,624814","16164,965066","16132,26178","15879,248942","15840,532974","15840,532974","15769,926982","15665,65955","15564,896095","15493,022774","15294,637712","15149,77811","14997,573887","14936,540875","14806,357899","14769,013379","14750,772118","14750,772118","14662,726893","14569,418846","14477,48978","14468,912956","14349,708033",,"14296,439997","14130,360034","13986,729028","13945,2858","13844,781219","13620,663056","13447,384724","13376,161012","13376,161012","13232,477634"
7large,False,5,50,"28419,999409","19990,575149","19721,484348","19545,616071","19470,630239","19311,990381","19017,803964","18951,386939","18759,476858","18649,578031","18429,093807","18422,968399","18194,604446","18150,801043","18055,240292","18033,658794","17891,040248","17759,625029","17676,141033","17614,846356","17376,355483","17246,490397","17067,594261","16948,966264","16841,227459","16710,092988","16514,815489","16356,791523","16332,624814","16164,965066","16132,26178","15879,248942","15840,532974","15840,532974","15769,926982","15665,65955","15564,896095","15493,022774","15294,637712","15149,77811","15149,77811","14997,573887","14936,540875","14806,357899","14769,013379","14750,772118","14662,726893","14569,418846","14477,48978",,"14468,912956","14349,708033","14296,439997","14130,360034","13986,729028",,"13945,2858","13844,781219","13620,663056","13447,384724","13376,161012"
7large,False,5,100,"28036,291269","19990,575149","19690,934066","19545,616071","19441,035285","19311,990381","19017,803964","18951,386939","18759,476858","18649,578031","18429,093807","18422,968399","18194,604446","18090,18212","18055,240292","17973,294649","17891,040248","17759,625029","17614,846356","17376,355483","17246,490397","17067,594261","16948,966264","16841,227459","16710,092988","16514,815489","16356,791523","16332,624814","16331,264599","16164,965066","16132,26178","15879,248942","15840,532974","15769,926982","15665,65955","15564,896095","15493,022774","15294,637712","15149,77811","15149,77811","14997,573887","14936,540875","14806,357899","14769,013379","14750,772118","14662,726893","14569,418846","14477,48978",,"14468,912956","14349,708033","14296,439997","14130,360034","13986,729028","13945,2858","13844,781219","13620,663056","13620,663056","13376,161012","13376,161012","13232,477634"
7large,False,10,10,"39070,153509","38407,707184","37696,207618","37042,752067","36625,872464","36198,388212","36036,86217","35304,86107","34935,590612","34580,867114","33935,108518","33602,62768","33329,242371","32873,697681","32561,592522","32148,874203","31970,514233","30911,416326","29822,656955","29358,597549","29144,977493","28958,039352","28748,717442","28591,775574","28361,206083","27218,771923","26723,841963","26527,428802","26163,325516","25993,457774","25531,365681","25451,944654","25269,309047","25240,315918","25162,668099","24939,512893","24604,411521","24586,17026","24288,957091","24156,603053","23977,154862","23772,331115","23557,303684","23295,540392","23164,405921","23034,540835","22817,222024","22670,070237",,"22575,971088","22400,441544","22160,067371","21984,775577","21773,183536","21535,603358","21438,70829","21268,160838","21106,684747",,"20971,642223","20971,642223"
7large,False,10,50,"39070,153509","38407,707184","37696,207618","37042,752067","36625,872464","36198,388212","36036,86217","35304,86107","34935,590612","34580,867114","33935,108518","33602,62768","33329,242371","32873,697681","32561,592522","32148,874203","31970,514233","31390,64315","29985,403025","29665,07218","29358,597549","28958,039352","28748,717442","28591,775574","28361,206083","27480,197952","27064,148785","26527,428802","26310,109991","25993,457774","25802,557883","25531,365681","25414,271582","25269,309047","25162,668099","24939,512893","24729,801266","24604,411521","24586,17026","24288,957091","23977,154862","23772,331115","23557,303684","23295,540392",,"23164,405921","23034,540835","22817,222024","22670,070237","22575,971088","22400,441544","22160,067371","21984,775577","21773,183536","21535,603358",,"21438,70829","21268,160838","21106,684747","20971,642223","20971,642223"
7large,False,10,100,"39070,153509","38407,707184","37696,207618","37042,752067","36625,872464","36198,388212","36036,86217","35304,86107","34935,590612","34580,867114","33935,108518","33602,62768","33329,242371","32873,697681","32561,592522","32148,874203","31970,514233","30911,416326","29822,656955","29358,597549","29144,977493","28958,039352","28748,717442","28591,775574","28361,206083","27301,026324","26833,410282","26527,428802","26310,109991","25993,457774","25802,557883","25451,944654","25414,271582","25240,315918","25162,668099","24939,512893","24729,801266","24586,17026","24288,957091","24156,603053","23977,154862","23772,331115","23557,303684","23295,540392","23164,405921","23034,540835","22817,222024","22670,070237","22575,971088","22400,441544",,"22160,067371","21984,775577","21773,183536","21535,603358","21438,70829","21268,160838","21106,684747","20971,642223",,"20971,642223"
7large,True,1,10,"37789,149401","31779,736172","27358,050143","24039,877131","22653,337355","21172,599595","19280,518699","17722,746675","17195,417566",,"16182,710289","15766,234993","15503,207973","14525,888271","13734,380479",,,"12555,104339","11719,90263","11611,404387",,"11496,683167",,"10796,369641",,,"9146,1429987","8704,4970537",,"7835,1650727","6505,3251048","6169,670639",,"5965,1155711",,"5427,2180236","3934,9165123","2227,4695629","1024,3451232",0,,,,,,,,,,,,,,,,,,,,,
7large,True,1,50,"37404,502119","32731,980844","27906,068364","24322,497529",,"24062,113773","23723,464911",,"21314,011439","19199,865927","16330,258609","14392,789284","12600,56195",,"10708,283611","9061,2835775","8474,0629922","7878,3765989","6673,6040264","4046,3921","2599,8569645",,,,"1627,054902","1115,9974946",,,"658,63229969",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7large,True,1,100,"37148,776812","32821,799431",,,"31661,191028",,,,"31464,534847",,"31152,322052",,,"30653,020174","26913,985309","22219,262613","20013,289744","17328,697353","15034,629337","13422,69919",,,"13327,494299","12810,3763","11045,124887","11044,796568",,"11016,690246",,,,"8989,414504",,,"8921,0999891",,,"8329,426295","7759,3264999","7068,4380031",,"6996,5997948",,"6901,4347839","6578,3565116","6420,7974278",,,"6056,1526126",,,"5697,2001937","5509,233774",,,"5346,5065584",,,"5089,1786341","3774,2799065","3774,2799065"
7large,True,5,10,"35644,350089","29175,250206","24948,93849","20380,923631","15949,213304","14425,516091","12876,132707","11654,662607",,,"10982,343069","10541,322338","8972,3214033","7248,0431409","6016,1061524","4872,3465987",,"4872,3465987",,,,"3531,9008594",,,,"2925,9817001","2870,2267535",,"2684,3920734",,,"2488,1171869",,,,"2112,5826379","1266,1345545",,"902,93028242","657,17754539","128,31348188",0,,,,,,,,,,,,,,,,,,,
7large,True,5,50,"36008,982736","28905,341605","23727,371004","20413,730119","18021,595857",,,"17679,760024",,,,"16387,059845",,"16116,174336","15937,814365","15474,913135",,,,"15129,949486",,,"14093,232185","12849,991394","11799,208654","11041,808107","9807,234711","9170,8793139",,,"8734,0556651","8387,8923052","6883,5203455","5417,2927616","3757,4800237","3197,7672289","1066,0872315","857,61304079","30,000668269",0,,,,,,,,,,,,,,,,,,,,,
7large,True,5,100,"36101,753148","29318,163747","24938,56778","20908,635587","17296,548575","14965,186161","14097,225409","12869,702491",,,,,"11146,815957","10013,35165","7861,6956863","6361,64596","6279,3096311",,,"5617,5385111","5457,4557994",,"4765,6469587",,"4483,6975036","3416,7982009","2936,6157987",,"2769,9168835",,"2591,8973365",,,,"2443,4849039",,,"2392,0582572",,,"1714,0823559",,,,"993,14573115",,,,"296,96940903",,"224,71777771",0,,,,,,,,,
7large,True,10,10,"36337,8344","31495,80629","27179,342183","23575,693984","20768,457021","18071,761043","17332,665626","15284,100081","13127,13954","12170,645021","10112,275486","8860,018184","7816,0911521","6648,591311","5266,7113886","4521,3409917","3540,9941539","2158,4526343","1057,7569863","525,96181403",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7large,True,10,50,"37402,442477","31880,56872","27950,540203","22599,619884","19700,376631","16606,284822","14207,666685","12499,975238","12021,204668",,"11859,838169","11802,137731","11330,439919","10385,860578","8874,7220384","7827,8783879","7557,9673685","7120,4774639",,"6509,8937099","5087,1789484","4466,9548027","3694,8385321","3161,0358677","2265,2727432","1311,1894966","197,11513758",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7large,True,10,100,"36940,554935","31538,233668","26832,268857","22618,334609","20427,951901","19305,901143","16007,278352","14688,105133","14151,712754","12069,852562","10694,143961","9832,1043502","9017,8565183","8843,9222005",,"8153,5588594",,"7221,8738775","5391,6687965","4784,8519876","3924,0310303","2577,5976744","746,87958877",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8large,False,1,10,"33691,459275","31826,381655","31657,397652","31437,052203","31061,357287","30415,709132","29897,731575","29441,19083","28638,401033","27221,731937","27039,229409","26829,418701","26458,973076","26204,322666","25625,078496","25341,93197","24144,378866","18802,422285","17142,13089","14938,406494","12401,203059","11926,267167","10188,593728","10045,605937","9712,9501402","5818,0098177","5070,3167832","4574,8125902","2703,4595394","1518,4468572","906,20458783",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8large,False,1,50,"33407,20257","31826,381655","31657,397652","31437,052203","31058,24469","30385,31973","29828,72467","29326,939012","28552,364374","27202,389148","27008,685742","26829,418701","26400,279795","26030,01278","25483,137618","25290,517668","22954,326546","18650,048824","17032,252469","14938,406494","12096,88334","11780,37623","10188,593728","9984,3961029","8781,5293883","5467,5255064","4643,5362075","3770,2894411","2475,8464974","933,06732541","435,84507906",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8large,False,1,100,"33665,889407","31826,381655","31642,100265","31321,430988","31058,24469","30733,058778","29897,731575","29490,659475","28848,563529","27344,330026","27039,229409","26829,418701","26609,925149","26204,322666","25538,816628","25123,450491","22881,453709","18650,048824","17142,13089","14938,406494","12096,88334","11780,37623","10188,593728","9984,3961029","9057,6014724","5493,4194576","4643,5362075","4049,594479","2166,1558535","906,20458783","435,84507906",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8large,False,5,10,"40136,9879","37489,269292","35009,800851","34409,838742","33748,28547","33119,209451","32629,283662","32292,382852","31969,898439","31795,314386","31119,09889","30731,828707","30484,202561","30255,946445","30004,599715","29556,83482","29157,06418","28879,865593","28620,937046","28056,949629","27859,831659","27553,767478","27240,821591","26919,945488","26647,214948","26148,325772","26007,362671","25809,41915","25757,086354",,"25715,264044","25564,109121",,"25389,406269","25332,81093","25198,907256","24989,56199","24947,827356","24858,074743",,"24711,820401","24690,819382","24666,41761",,"24624,716273","24450,013421","24438,701795","24419,087112","24419,087112","24289,515367","24114,812515","24114,812515","23930,211808","23652,41753","23039,111307","22633,448842","22356,983775","22347,474925","22211,9486","21982,681152","21732,61154"
8large,False,5,50,"40136,9879","37489,269292","35009,800851","34409,838742","33912,074896","33119,209451","32759,171004","32495,24854","32104,307611","31826,721961","31604,51395","31119,09889","30666,465654","30484,202561","30255,946445","30004,599715","29556,83482","29157,06418","28879,865593","28620,937046","28304,801689","27859,831659","27623,192058","27400,709348","26919,945488","26647,214948","26302,25834","26007,362671","25809,41915","25809,41915","25757,086354","25715,264044",,"25564,109121","25389,406269","25332,81093","25198,907256","24989,56199","24947,827356",,"24858,074743","24711,820401","24690,819382","24690,819382","24666,41761","24624,716273","24450,013421","24438,701795",,"24419,087112","24289,515367",,"24114,812515","23930,211808","23871,435454","23530,116718","22950,783405","22633,448842","22356,983775","22347,474925","22211,9486"
8large,False,5,100,"40136,9879","37443,524576","34999,325216","34253,935204","33748,28547","33119,209451","32629,283662","32292,382852","31826,721961","31604,51395","31020,88893","30666,465654","30317,135383","30133,348357","29798,63615","29495,425669","29157,06418","28834,767926","28509,072976","28056,949629","27859,831659","27553,767478","27240,821591","26919,945488","26355,139936","26148,325772","26007,362671","25809,41915","25757,086354","25757,086354","25715,264044","25564,109121","25389,406269",,"25332,81093","25198,907256","24989,56199","24947,827356","24858,074743","24711,820401",,"24690,819382","24666,41761",,"24624,716273","24450,013421","24438,701795","24419,087112","24419,087112","24289,515367","24114,812515","24114,812515","23930,211808","23721,698371","23354,24623","22873,109815","22468,558","22347,474925","22211,9486","21982,681152","21732,61154"
8large,False,10,10,"38486,42925","36705,190927","35207,644741","32814,168625","28654,228001","25874,532505","24438,592976","21990,715963","20073,698094","19780,426007","19321,879269","18338,116428","17075,086324","16524,752672","16173,965632","16055,357318","15912,733358","15845,883253","15483,299764","15416,449659","15319,034253","15050,007128","14856,271484","14379,390737","14123,382639","13858,201453","13596,656381","13398,109293","13221,837472","12623,236975","12348,572928","12230,823536","11813,853379","11279,515636","10773,220761","10503,438137","10094,059556","9677,2566803","9479,3131593","9254,7322337","8988,9329657","8453,5903025","8438,0665101","8351,870911","8104,97409","7814,0948125","7723,0213959","7450,6750728","7237,4559453","6762,1695092","6259,9846555","5909,4345737","5392,402725","5113,2490383","4854,7050149","4701,1340737","4616,6521579","4506,3624769","4377,2747212","4308,7033324","4257,7774414"
8large,False,10,50,"38486,42925","36705,190927","35207,644741","32814,168625","28654,228001","26014,151141","24438,592976","21990,715963","20073,698094","19780,426007","19321,879269","18338,116428","17075,086324","16524,752672","16173,965632","15955,833467","15912,733358","15699,992316","15483,299764","15416,449659","15167,879331","14859,870242","14856,271484","14379,390737","14123,382639","13722,172502","13398,109293","13337,160998","13172,789502","12458,292538","12348,572928","12074,919999","11780,423457","11047,062865","10601,648097","10210,769007","9894,7725001","9677,2566803","9390,1043286","9119,7357837","8811,7487987","8453,5903025","8351,870911","8199,4974499","8102,5175787","7814,0948125","7558,9445632","7323,0702598","7185,8851299","6762,1695092","6259,9846555","5759,6974907","5392,402725","5113,2490383","4854,7050149","4701,1340737","4616,6521579","4506,3624769","4377,2747212","4308,7033324","4257,7774414"
