random order,unique_id,tabu tenure,first x,size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
False,4medium,100,1,medium,"7104,3885784","6642,6092139","6453,331928","6411,8461092","6303,4442315","6184,9044261","6181,6032945","6166,4819062","6162,239731","6101,762069","6096,1243683","6038,716465","5992,2647491","5849,9033835","5696,7238782","5483,0679776","5374,6660999","5236,5446801","5133,1260866","4968,7809706","4896,9683368","4886,5034184","4731,170909","4731,170909","4711,7987669","4637,2844437","4597,0779283","4440,4417054","4394,9957417","4286,593864","4271,4724757","4225,8360525","4119,7842309","4117,93874","4013,0635705","3935,689227","3892,6300099","3829,1119841","3626,9656671","3609,1403314","3365,4542748","3310,2243228","3304,9766129","3289,4272469","3288,75942","3253,0800789","3238,1383469","3010,4046195","2975,0687207","2951,9180689","2906,8071897","2475,0695541","2347,967305","2237,6078637","1896,5622657","1700,006142","1577,6072509","1386,7404273","1046,1249391","719,27041005","617,01698173",
False,4medium,100,5,medium,"7187,3477415","5019,4677119","4617,7501482","4184,2542961","3897,5436573","3615,1228696","3485,5619097","3073,5314121","2926,4325899","2656,3233679","2408,6308735","2099,8482298","2064,9719391","2002,3308259","1831,5260684","1774,013693","1608,6561049","1548,1712573","1534,0595541","1432,638861","1275,94971","1194,9108548","1168,979407","1038,8777494","840,7142509","770,12138866","761,99032718","483,07793976","410,53715619","314,78335775","227,38420905",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,4medium,100,10,medium,"16651,968512","15622,736669","15328,204557","14913,796505","14276,658852","13611,534104","13146,235986","12515,719107","11806,885454","11415,2797","11067,188824","10686,169595","10405,184868","10023,915797","9532,6414253","9243,5106638","8941,8712665","8352,4042409","8265,3544072","8205,3157118","7967,7056502","7621,65681","7477,5426632","7278,7023173","6865,1339067","6719,6846492","6455,6441206","6239,4081405","5713,0044292","5639,1436589","5243,45747","4366,8752615","3976,676734","3363,5343043","3296,9098844","3027,3718286","3016,426531","2872,66642","2614,0790274","2521,9185454","2521,9185454","2466,6885934","2422,0186612","2169,8375934","2039,7359358","2039,5264511","1888,8563135","1751,5192683","1652,2858648","1548,8632935","1548,8632935","1450,1961974","1355,7727354","1261,8863955","1199,2539983",,"1023,7740055","988,93181521","914,33829961","797,02104891","713,95866326",
False,5medium,10,1,medium,"6332,9985628","5835,1903613","5734,0300701","5712,423562","5633,8124137","5586,4015878","5319,7402918","5063,7344544","4954,0903589","4744,2772067","3429,0438229","3330,7371029","3234,0022704","3106,2738046","3046,919189","2858,2010672","2829,0269237","2290,2546066","2111,9460037","1872,8417935","1674,8348339","1634,4002179","1581,3244239","1509,6247722","1489,7176727","1424,5666847","1374,8196868","1336,3373415","1277,5958599","1210,7784002","1186,4477374","1186,4477374","1155,3431327","1155,3431327","960,90997466","881,7676382","803,038449","785,16517086","620,79129512","563,81745182","547,42675123","545,3561983","529,58071516","464,15056081","421,40237656","421,40237656","389,12181762","315,67812104","270,17937054","79,480564399","65,562097926","15,568470851","15,568470851",,0,,,,,,,
False,5medium,10,5,medium,"9741,2888403","9424,7784777","8919,0508364","8633,4407679","8515,9920645","8171,1771773","7801,326953","7515,7806863","7233,1244272","6948,0402161","6611,7247747","6419,6620998","6264,9070689","5999,9194719","4955,540737","4576,6055563","4384,719927","4099,5450589","3781,449759","3627,0525333","3455,2617542","3112,5423212","3015,9300063","2754,8688234","2346,3083179","2287,1061627","1998,0486531","1641,5240234","1241,8419091","930,99878306","632,31137954","481,66446863","365,5070577","160,82777103",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,5medium,10,10,medium,"14363,284175","13569,296198","12995,293147","12259,704232","11911,765302","11283,90115","10397,363749","9942,0470546","9753,262515","9050,0935062","8714,9558473","8208,2147457","7603,6689372","7253,7856169","6839,2007519","6676,641584","6513,6199375","6152,7825882","6025,143917","5816,8466544","5556,5496809","5420,5666711","5181,5697807","5129,315622","4924,9455565","4770,0813562","4736,6629134","4462,0110768","4429,7305179","4400,5563744","4239,6883842","3985,8628723","3653,9086996","3551,3467751","3440,8514822","3233,977317","3015,8274173","2797,44574","2322,6327767","2014,3075033","1779,4109866","1615,7661345","1408,6776149","1267,8321497","1142,9670908","1135,2755505","1132,032549","984,24571418","791,33476583","573,19169511","270,51808227","20,712806968","11,334609076","7,5561927448",0,,,,,,,
False,5medium,50,1,medium,"6292,5249051","5835,1903613","5739,7268675","5716,6477798","5686,158416","5617,3432687","5422,027712","5304,3090631","5044,5746485","4948,2726764","4744,2772067","3429,0438229","3330,7371029","3234,0022704","3225,8616761","3106,2738046","3001,839501","2829,0269237","2603,680071","2290,2546066","2144,3532982","1919,8840639","1674,8348339","1634,4002179","1634,4002179","1581,3244239","1509,6247722","1489,7176727","1489,7176727","1424,5666847","1364,0456803","1336,3373415","1277,5958599","1210,7784002","1186,4477374","1186,4477374","1155,3431327","1155,3431327","970,50274724","881,7676382","858,89942398","803,038449","785,16517086","620,79129512","563,81745182","547,42675123","545,3561983",,"483,3798264","464,15056081","421,40237656","389,12181762",,"315,67812104","270,17937054","79,480564399","79,480564399","65,562097926","15,568470851",,"15,568470851",
False,5medium,50,5,medium,"9741,2888403","9430,4210973","9137,4325136","8680,7838016","8515,9920645","8249,6220822","7901,4748279","7700,5997059","7367,428703","7091,4104892","6947,5324061","6611,7247747","6264,9070689","6194,2002757","5932,2051727","4955,540737","4576,6055563","4384,719927","4099,5450589","3781,449759","3627,0525333","3455,2617542","3112,5423212","3015,9300063","2754,8688234","2436,4266913","2291,8006867","2234,2462097","1768,0615198","1356,7756124","1051,7997754","760,12014983","557,60940757","391,77132683","249,23746107",0,,,,,,,,,,,,,,,,,,,,,,,,,,
False,5medium,50,10,medium,"14332,087521","13356,836408","12682,244955","11934,687147","11093,202344","10081,642599","9753,262515","9050,0935062","8714,9558473","8208,2147457","7603,6689372","7082,9881397","6839,2007519","6676,641584","6513,6199375","6152,7825882","5981,2205302","5773,2531859","5556,5496809","5256,5043413","5181,5697807","4924,9455565","4924,9455565","4736,6629134","4656,21643","4462,0110768","4400,5563744","4239,6883842","4100,1442454","3985,8628723","3551,3467751","3440,8514822","3233,977317","3015,8274173","2797,44574","2322,6327767","2014,3075033","1779,4109866","1615,7661345","1408,6776149","1267,8321497","1142,9670908","1135,2755505","1132,032549","984,24571418","791,33476583","573,19169511","270,51808227","20,712806968","11,334609076","7,5561927448",0,,,,,,,,,,
False,5medium,100,1,medium,"6332,9985628","5877,7383092","5739,7268675","5716,6477798","5686,158416","5617,3432687","5422,027712","5304,3090631","5063,7344544","4954,0903589","4744,2772067","3429,0438229","3330,7371029","3307,1898592","3225,8616761","3106,2738046","3001,839501","2858,2010672","2829,0269237","2356,9840907","2144,3532982","1974,8162497","1691,0712418","1674,8348339","1634,4002179","1581,3244239","1509,6247722","1489,7176727","1489,7176727","1424,5666847","1364,0456803","1336,3373415","1277,5958599","1210,7784002","1186,4477374","1186,4477374","1155,3431327","1155,3431327","970,50274724","881,7676382","858,89942398","803,038449","785,16517086","620,79129512","586,33039732","547,42675123","545,3561983",,"520,46592639","464,15056081","421,40237656","421,40237656","389,12181762","315,67812104","270,17937054",,"79,480564399","65,562097926",,"15,568470851","15,568470851",
False,5medium,100,5,medium,"9741,2888403","9430,4210973","9137,4325136","8680,7838016","8515,9920645","8249,6220822","7901,4748279","7633,4993352","7367,428703","7029,620922","6947,5324061","6515,1245744","6264,9070689","6194,2002757","5932,2051727","4767,8097135","4421,8505255","4263,9189346","4047,2909002","3781,449759","3627,0525333","3455,2617542","3060,022596","2917,0211202","2600,1137926","2346,3083179","2287,1061627","1878,5568127","1641,5240234","1241,8419091","930,99878306","632,31137954","481,66446863","365,5070577",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,5medium,100,10,medium,"14332,087521","13356,836408","12819,829396","12060,117285","11283,90115","10241,510373","9753,262515","9234,9338916","8855,8566505","8324,4185287","8043,1140659","7415,9379137","7039,6893061","6722,9311552","6609,0747265","6312,6503617","6025,143917","5816,8466544","5773,2531859","5420,5666711","5256,5043413","5129,315622","4924,9455565","4770,0813562","4736,6629134","4462,0110768","4429,7305179","4400,5563744","4100,1442454","3985,8628723","3653,9086996","3551,3467751","3440,8514822","3233,977317","3015,8274173","2527,7197178","2322,6327767","2014,3075033","1779,4109866","1615,7661345","1408,6776149","1267,8321497","1142,9670908","1132,032549","1132,032549","984,24571418","694,81375258","505,6248376","270,51808227","20,712806968","7,5561927448",0,,,,,,,,,,
False,6medium,10,1,medium,"9250,6178977","6441,3087485","1777,0615348","1082,9690676","985,03257309","892,56554577","874,86166387","818,27962767","773,83087578","714,09446063","612,64548508","583,11714248","503,91613864","489,0728302","478,19560551","381,58935851","122,61803376",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,6medium,10,5,medium,"14133,691284","12830,933815","12234,467817","11063,193706","10448,53999","10214,376814","9956,5467859","9542,1299388","8979,8811464","7887,6025542","7553,6652149","7212,2129738","7029,9347602","6631,1762054","6420,3040615","6143,5528043","4158,3895731","3805,8154805","3560,6413046","3425,68492","3116,5933466","3053,1152424","2827,357298","2627,9714914","2475,7150733","2312,1258834","2147,3609051","1938,6041336","1655,6615487","1569,2840832","1378,5465967","1360,7268191","1249,5273236","1163,1100455","1059,5811145","685,04330475","388,50153384","301,93727167","276,18394039","204,25270347","81,883164925","30,376404378",0,,,,,,,,,,,,,,,,,,,
False,6medium,10,10,medium,"12657,369754","9767,5614961","7825,7309398","6020,3083462","5419,6809233","5099,5071511","4056,7962209","3892,2743307","3779,3977573","2887,137186","1967,4704498","1310,7620328","1201,554407","1146,8672906","826,21260125","153,74566304","124,30370301",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,6medium,50,1,medium,"9306,1565998","6441,3087485","2643,1845552","1082,9690676","1023,0029084","927,25794717","886,82821764","831,52158703","818,27962767","773,83087578","751,22750129","612,64548508","583,11714248","503,91613864","489,0728302","489,0728302","478,19560551","381,58935851","264,76541884",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,6medium,50,5,medium,"14332,399758","12980,052681","12278,855039","11266,800414","10500,899505","10214,376814","9930,9960247","9374,0195799","8422,7535861","7765,3030718","7334,5124562","7083,4978742","6735,4890572","6496,0042105","6268,9701963","4987,6540442","3872,4119765","3627,0027562","3468,9379172","3240,2079609","3104,6220029","2827,357298","2770,7054585","2519,4865539","2408,6013426","2147,3609051","1938,6041336","1685,2395166","1655,6615487","1481,4140053","1360,7268191","1249,5273236","1195,0380378","1059,5811145","685,04330475","388,50153384","301,93727167","276,18394039","204,25270347","81,883164925","30,376404378",0,,,,,,,,,,,,,,,,,,,,
False,6medium,50,10,medium,"12657,369754","9767,5614961","7745,4731862","5901,0621709","5350,1160762","4665,7346598","4034,6691251","3892,2743307","3632,0571389","2630,2543516","1526,0425039","1310,7620328","1201,554407","938,62308661","521,12939124","153,74566304","98,31390115",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,6medium,100,1,medium,"9306,1565998","6444,1827929","3924,461166","1082,9690676","1023,0029084","927,25794717","886,82821764","831,52158703","818,27962767","773,83087578","751,22750129","612,64548508","583,11714248","503,91613864","489,0728302","478,19560551","405,88654204","381,58935851","122,61803376",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,6medium,100,5,medium,"14133,691284","12830,933815","12234,467817","11063,193706","10448,53999","10010,1099","9798,5543845","9077,014247","8022,1859062","7553,6652149","7212,2129738","7029,9347602","6631,1762054","6420,3040615","6143,5528043","4009,2707063","3805,8154805","3560,6413046","3425,68492","3116,5933466","3104,6220029","2827,357298","2627,9714914","2475,7150733","2312,1258834","2147,3609051","1900,6190672","1655,6615487","1569,2840832","1378,5465967","1360,7268191","1249,5273236","1163,1100455","1059,5811145","623,76822272","365,78793721","301,93727167","276,18394039","204,25270347","81,883164925",0,,,,,,,,,,,,,,,,,,,,,
False,6medium,100,10,medium,"12657,369754","9767,5614961","7745,4731862","6020,3083462","5419,6809233","5099,5071511","4056,7962209","3892,2743307","3779,3977573","2887,137186","1967,4704498","1310,7620328","1201,554407","1146,8672906","766,82879194","153,74566304","124,30370301",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,7medium,10,1,medium,"4129,2391475","3001,0682203","2432,4159196","2319,9039404","2151,0469718","1871,9539574","1860,8864271","1694,0515271","1290,136927","1248,8753718","1101,3046684","866,57743238","636,32789354","430,98753234","292,75621824","255,60627469","131,33201944","69,651137549","52,428816424",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,7medium,10,5,medium,"9837,0326592","9678,1611999","8515,9565331","7661,6661952","7434,057192","7115,4021846","6790,0080694","6586,8963201","6057,4952318","5699,5450184","5264,2715771","4609,0431711","3733,8041646","3215,5154227","2443,3857223","2262,1791189","2010,7493471","1516,4916033","770,71871072","160,96684083",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,7medium,10,10,medium,"18861,771208","17849,18288","16917,291877","15910,304647","15087,587441","14218,323094","13428,74874","12846,190018","12370,162717","11903,194921","11228,377383","10581,219339","10392,05033","10039,362328","9380,6138022","8971,6113325","8555,4323842","7912,3351421","7338,8335089","7080,2102598","6893,8329516","6280,6348947","6160,5304784","5966,2473277","5798,4006447","5724,6535044","5642,8991569","5324,1543022","5221,2214093","4953,6446953","4626,6179911","4425,0781632","4405,8884581","4178,4639028","3848,5944236","3426,4771204","3222,3191037","3104,1176321","2971,7835604","2829,1935747","2754,8352219","2675,5716165","2614,7699951","2390,3719192","2390,3719192","2271,2269902","2225,764109","2113,8991818","2088,9042515","2053,6678535",,"1921,8870251","1898,1048754","1715,6252579","1265,2536424","1237,386114","1074,0050182","1054,6593231","944,99155826",,"936,4578514",
False,7medium,50,1,medium,"5494,100799","3984,8177783","2570,1516277","2371,9795041","2270,1919008","2138,9763626","1871,9539574","1860,8864271","1694,0515271","1449,2461421","1248,8753718","1112,1410259","1006,9992098","792,21826779","450,9847543","326,87784277","271,98947289","223,63795839","131,33201944","69,651137549","61,235011254","52,428816424",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,7medium,50,5,medium,"9837,0326592","9648,3876455","8079,2804106","7602,5295812","7121,1410823","6973,9157344","6586,8963201","6303,5637624","5871,9305585","5455,6356775","4902,8445361","4344,0126425","3456,7607358","3175,2316512","2403,0100207","2123,9321419","1795,7517076","1297,5851135","489,92897838",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,7medium,50,10,medium,"18861,771208","17711,699525","16629,709349","15772,032044","14899,867061","14056,340797","13280,750883","12719,37398","12298,452842","11889,663045","11165,296899","10581,219339","10265,234292","9993,2576388","9165,8945127","8741,2368344","8208,6278939","7912,3351421","7338,8335089","7080,2102598","6893,8329516","6280,6348947","6160,5304784","5966,2473277","5798,4006447","5724,6535044","5517,2418272","5324,1543022","5221,2214093","4953,6446953","4626,6179911","4425,0781632","4290,1325414","4020,0211511","3620,18743","3325,60632","3222,3191037","3104,1176321","2971,7835604","2829,1935747","2754,8352219","2675,5716165","2614,7699951","2390,3719192","2271,2269902",,"2225,764109","2113,8991818","2088,9042515","2053,6678535","1921,8870251",,"1898,1048754","1624,6050048","1265,2536424","1237,386114","1074,0050182","1054,6593231","944,99155826",,"936,4578514",
False,7medium,100,1,medium,"4129,2391475","3231,9562492","2496,6769115","2330,9714707","2270,1919008","2138,9763626","1860,8864271","1860,8864271","1694,0515271","1449,2461421","1248,8753718","1112,1410259","1006,9992098","792,21826779","450,9847543","326,87784277","271,98947289","255,60627469","131,33201944","69,651137549","61,235011254","52,428816424",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,7medium,100,5,medium,"9837,0326592","9648,3876455","8079,2804106","7602,5295812","7121,1410823","6973,9157344","6586,8963201","6303,5637624","5871,9305585","5418,2709859","4761,709362","4126,7479011","3260,9626409","2955,6342634","2297,8031343","2123,9321419","1794,0522634","1090,0167598","399,52534727",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,7medium,100,10,medium,"18861,771208","17711,699525","16917,291877","15772,032044","14899,867061","14218,323094","13280,750883","12846,190018","12370,162717","11889,663045","11228,377383","10581,219339","10265,234292","9993,2576388","9380,6138022","8971,6113325","8208,6278939","7912,3351421","7338,8335089","7080,2102598","6893,8329516","6280,6348947","6160,5304784","5966,2473277","5798,4006447","5724,6535044","5517,2418272","5324,1543022","5221,2214093","4953,6446953","4626,6179911","4425,0781632","4290,1325414","4020,0211511","3848,5944236","3426,4771204","3222,3191037","3104,1176321","2971,7835604","2829,1935747","2754,8352219","2675,5716165","2614,7699951","2390,3719192","2390,3719192","2271,2269902","2225,764109","2113,8991818",,"2053,6678535",,"1921,8870251","1898,1048754","1715,6252579","1265,2536424","1237,386114","1074,0050182","1054,6593231","944,99155826",,"936,4578514",
False,8medium,10,1,medium,"16440,487591","15231,001037","14892,819187","14001,288928","12989,10126","12191,180792","11579,605396","10945,013545","10092,310786","8630,8241545","8277,9923892","7841,1239395","7555,003949","7371,0851919","7228,3067208","6951,8659861","6598,5974835","6216,2042343","5660,3972814","5275,9964497","5053,7631116","4656,0106396","4470,6885341","3914,7595586","3574,5069746","3128,863611","2443,873777","2375,0739067","2055,4949083","1938,0756377","1654,5464209","735,65915321","565,85802112","422,14182593","285,82106469","106,36982446",0,,,,,,,,,,,,,,,,,,,,,,,,,
False,8medium,10,5,medium,"13141,84054","12156,095349","11324,741807","10894,74285","10631,098779","10186,975832","6279,7643612","5776,3154747","5409,6083011","5204,5472977","5149,1833871","5096,7036055","4853,1767738","4696,5063451","4531,2728715","4477,7815478","4287,3953455","4287,3953455","4257,0801658","4045,5417583","3985,4687105","3985,4687105","3950,1131238","3950,1131238","3682,9697524","3503,44283","3482,5760351","3463,3536687","3462,2063252","3228,4199694","3177,9338609","3079,4383433","2963,0615522","2933,3093812","2737,1931739","2518,8897482","2205,1022796","2008,6387554","1943,8342404","1789,8437523","1687,9921527","1608,2461811","1608,2461811","1578,2297358","1512,4861636","1363,6029499","1363,6029499","1204,1877714","1150,2250395","943,32328017","922,48695596","807,8100368","807,8100368","673,90912904","430,49501678","225,47891277","210,38252656","129,54256807","5,5024542131",0,,
False,8medium,10,10,medium,"10071,672985","6100,0886014","5171,7211133","4089,9117402","3426,4205364","3161,6054305","3037,481369","2935,2924743","2770,1965377","2677,713896","2617,5748235","2452,1683392","2374,5970566","2240,6678419","2107,1298137","2080,0613849","1931,6831131","1876,4955459","1821,7395601","1702,2772003",,"1682,9553422","1547,4420988","1520,9383203","1458,3666769","1443,2702907","1219,0362061","1198,4042039","930,59568472","663,45231328","533,38547444",,"372,06230795","208,55081219",,"59,25811674",0,,,,,,,,,,,,,,,,,,,,,,,,,
False,8medium,50,1,medium,"16610,674647","16071,05315","15057,041182","14091,584136","12989,10126","12405,231616","11646,212788","10982,201352","10464,02551","9461,6220907","8436,4416952","7890,8495875","7610,9520289","7416,2197312","7351,1460845","7074,8934475","6732,5266982","6571,378014","5968,1607002","5408,9784451","5175,9514565","4783,2213926","4600,8210962","4077,4126203","3720,1276967","3186,8075877","2498,5092375","2390,3244037","2304,3590816","1939,5047619","1704,3575864","1104,3136122","625,96736248","468,81010966","324,00809427","208,97205567","106,36982446",0,,,,,,,,,,,,,,,,,,,,,,,,
False,8medium,50,5,medium,"13141,84054","12156,095349","11379,754981","10914,910456","10666,219398","10186,975832","6353,1310321","5776,3154747","5492,5897972","5204,5472977","5149,1833871","5096,7036055","4853,1767738","4719,9343101","4533,5694553","4477,7815478","4355,0564694","4287,3953455","4257,0801658","4045,5417583","4012,7573798","3985,4687105","3955,4522652","3950,1131238","3944,7627151","3682,9697524","3482,5760351","3482,5760351","3462,2063252","3363,7108076","3228,4199694","3177,9338609","3079,4383433","2963,0615522","2932,9058566","2737,1931739","2384,9888404","2205,1022796","2008,6387554","1819,0809236","1789,8437523","1676,5220295","1608,2461811","1608,2461811","1578,2297358","1512,4861636","1363,6029499","1204,1877714","1204,1877714","1150,2250395","943,32328017","922,48695596","807,8100368","807,8100368","572,97932084","430,49501678","225,47891277","210,38252656","129,54256807","5,5024542131",0,
False,8medium,50,10,medium,"10071,672985","6100,0886014","5046,0705596","3988,5758401","3426,4205364","3114,0113385","3018,5302652","2935,2924743","2677,713896","2617,5748235","2559,2917951","2452,1683392","2240,6678419","2187,1765182","2107,1298137","1931,6831131","1931,6831131","1876,4955459","1821,7395601","1702,2772003","1682,9553422","1547,4420988","1520,9383203","1458,3666769","1443,2702907","1219,0362061","1198,4042039","1198,4042039","930,59568472","663,45231328","533,38547444","372,06230795","372,06230795","208,55081219","208,55081219","59,25811674",0,,,,,,,,,,,,,,,,,,,,,,,,,
False,8medium,100,1,medium,"16440,487591","15662,981056","15029,519719","14001,288928","12981,80197","12405,231616","11646,212788","10976,459114","10507,055274","9744,9113122","8321,3977769","7890,8495875","7610,9520289","7416,2197312","7351,1460845","7074,8934475","6732,5266982","6571,378014","5968,1607002","5408,9784451","5175,9514565","4748,1317623","4478,8550412","3934,8087194","3622,9210438","3206,6622573","2524,7137355","2390,3244037","2133,9114411","1938,0756377","1686,3523351","1120,3589708","699,38035069","468,81010966","324,00809427","125,44371572","106,36982446",0,,,,,,,,,,,,,,,,,,,,,,,,
False,8medium,100,5,medium,"13141,84054","12290,024564","11379,754981","10914,910456","10666,219398","10186,975832","6353,1310321","6043,2044529","5492,5897972","5275,5278281","5149,1833871","5111,7999917","5085,3523711","4719,9343101","4533,5694553","4477,7815478","4355,0564694","4287,3953455","4257,0801658","4045,5417583","4012,7573798","3985,4687105","3955,4522652","3950,1131238","3944,7627151","3682,9697524","3503,44283","3482,5760351","3462,2063252","3363,7108076","3228,4199694","3177,9338609","3079,4383433","2963,0615522","2932,9058566","2737,1931739","2384,9888404","2205,1022796","2008,6387554","1819,0809236","1789,8437523","1687,9921527","1608,2461811","1608,2461811","1578,2297358","1512,4861636","1363,6029499","1204,1877714","1204,1877714","1150,2250395","943,32328017","922,48695596","807,8100368","807,8100368","673,90912904","430,49501678","225,47891277","210,38252656","129,54256807","5,5024542131",0,
False,8medium,100,10,medium,"10071,672985","6383,8674278","5171,7211133","4089,9117402","3426,4205364","3161,6054305","3037,481369","2935,2924743","2770,1965377","2677,713896","2617,5748235","2559,2917951","2452,1683392","2240,6678419","2187,1765182","2080,0613849","1931,6831131","1931,6831131","1876,4955459","1821,7395601","1702,2772003","1682,9553422","1547,4420988","1520,9383203","1458,3666769","1443,2702907","1219,0362061","1198,4042039","1198,4042039","930,59568472","663,45231328","533,38547444","372,06230795","372,06230795","208,55081219","208,55081219","59,25811674",0,,,,,,,,,,,,,,,,,,,,,,,,
False,9medium,10,1,medium,"14408,947492","13846,506366","11588,357118","10716,295684","10113,509862","8966,09403","951,08438925",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,9medium,10,5,medium,"14824,830935","13793,88781","12935,056391","11672,508743","9953,5706463","8757,4985908","8394,9370664","6897,9689644","5455,6664934","3735,8219689","3058,879504","2134,1253952","1827,5202032","1763,3165916","1124,4608418","773,88016699","49,344843059",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,9medium,10,10,medium,"8663,1079446","8073,5540059","7715,5486246","6613,6856561","4999,4862943","4217,3615879","4066,5050962","3994,6888188","3611,7998058","3355,5275403","3111,3247449","2980,4155808","2915,4680763","2743,1233186","2604,4561806","2476,1449098","2433,1222512","2365,0724387","2211,7562589","2193,9629154","2110,0381749","2080,2486392","1895,2891568",,"1859,6106535","1772,3849569","1683,0657833","1665,0842801","1555,6687964","1436,7309736","1364,4406039","1309,8444057","1168,9370941",,"1085,8187295","1022,9097537","863,07193276","662,72119817","640,4806211","629,80840751","592,65748578",,"535,04686699","493,57349897","433,36406072","358,77390797","314,55888116","228,52968415",,"216,54726991","163,88899959",0,,,,,,,,,,
False,9medium,50,1,medium,"14408,947492","13846,506366","12971,403804","10716,295684","9724,4761705","5727,2977762",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,9medium,50,5,medium,"14824,830935","13813,917124","13188,128903","11810,173661","10191,172337","8912,4867578","8511,4462188","7646,1860218","5969,9032914","4427,3861379","3213,9546472","2789,8414782","1882,566217","1827,5202032","1617,8495621","1065,9718552","701,97426988",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,9medium,50,10,medium,"8663,1079446","8073,5540059","7715,5486246","6480,5837611","4999,4862943","4149,7628616","4066,5050962","3994,6888188","3611,7998058","3355,5275403","3111,3247449","2980,4155808","2915,4680763","2743,1233186","2604,4561806","2476,1449098","2433,1222512","2365,0724387","2211,7562589","2149,5119154","2110,0381749","1961,3950532","1895,2891568","1859,6106535","1772,3849569",,"1683,0657833","1665,0842801","1555,6687964","1436,7309736","1364,4406039","1309,8444057","1168,9370941","1085,8187295",,"1022,9097537","863,07193276","662,72119817","640,4806211","629,80840751","592,65748578","535,04686699",,"493,57349897","433,36406072","358,77390797","314,55888116","228,52968415",,"216,54726991","13,858547624",0,,,,,,,,,,
False,9medium,100,1,medium,"14431,754041","13833,727897","12932,526664","10806,210971","10113,509862","8545,1311412","171,21261999",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,9medium,100,5,medium,"14824,830935","13813,917124","13188,128903","11810,173661","10000,615782","8912,4867578","8511,4462188","7400,5134","5762,6860363","4146,5557671","3130,5088467","2789,8414782","1849,0399915","1763,3165916","1478,4414412","1065,9718552","673,85970816",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,9medium,100,10,medium,"8663,1079446","8073,5540059","7715,5486246","6943,8810533","4999,4862943","4217,3615879","4066,5050962","3994,6888188","3611,7998058","3355,5275403","3245,282653","2980,4155808","2929,2255007","2840,8373717","2604,4561806","2476,1449098","2433,1222512","2365,0724387","2211,7562589","2210,6994815","2149,5119154","2110,0381749","1961,3950532","1895,2891568","1859,6106535","1772,3849569","1683,0657833","1665,0842801","1555,6687964","1436,7309736","1364,4406039",,"1309,8444057","1168,9370941","1085,8187295","1022,9097537","863,07193276","863,07193276","662,72119817","640,4806211","629,80840751","592,65748578","535,04686699","493,57349897","433,36406072",,"358,77390797","314,55888116","228,52968415","216,54726991","163,88899959","13,858547624",0,,,,,,,,,
True,10medium,10,1,medium,"9563,2485549","2483,7659654",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,10medium,10,5,medium,"8694,3692433","1228,3681324",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,10medium,10,10,medium,"14854,567007","8211,6424438","4953,1930647","1786,5037893","278,52436747",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,10medium,50,1,medium,"16616,654396","14011,254691","9720,7021308","6418,9089079","5247,3989406","3816,4274941","3247,3697014","2551,8574142","43,705735486",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
