Column 1,unique_id,random order,first x,tabu tenure,Label,Label 2,Goalfunction
290,6large,False,1,100,33 — 34,34,"27660,634209"
290,6large,False,1,100,34 — 35,35,"27641,423833"
290,6large,False,1,100,35 — 36,36,"27564,22784"
290,6large,False,1,100,36 — 37,37,"27516,827551"
290,6large,False,1,100,37 — 38,38,"27516,827551"
290,6large,False,1,100,38 — 39,39,"27381,694713"
290,6large,False,1,100,39 — 40,40,"27219,813383"
290,6large,False,1,100,40 — 41,41,"27057,266261"
290,6large,False,1,100,41 — 42,42,"27026,214773"
290,6large,False,1,100,42 — 43,43,"26794,239264"
290,6large,False,1,100,43 — 44,44,"26751,454008"
290,6large,False,1,100,44 — 45,45,"26495,2096"
290,6large,False,1,100,45 — 46,46,"26239,147533"
290,6large,False,1,100,46 — 47,47,"26187,255658"
290,6large,False,1,100,47 — 48,48,"25890,626787"
290,6large,False,1,100,48 — 49,49,"25653,379502"
290,6large,False,1,100,49 — 50,50,"25593,067354"
290,6large,False,1,100,50 — 51,51,"25499,749931"
290,6large,False,1,100,51 — 52,52,"25499,749931"
290,6large,False,1,100,52 — 53,53,"25365,950619"
290,6large,False,1,100,53 — 54,54,"25273,878479"
290,6large,False,1,100,54 — 55,55,"25174,611978"
290,6large,False,1,100,55 — 56,56,"25173,981854"
290,6large,False,1,100,56 — 57,57,"25159,712415"
290,6large,False,1,100,57 — 58,58,"25030,777083"
290,6large,False,1,100,58 — 59,59,"24818,562058"
290,6large,False,1,100,59 — 60,60,"24523,750887"
290,6large,False,1,100,60 — 61,61,"24484,897107"
291,6large,False,5,10,0 — 1,1,"32723,447504"
291,6large,False,5,10,1 — 2,2,"24774,092516"
291,6large,False,5,10,2 — 3,3,"23477,739783"
291,6large,False,5,10,3 — 4,4,"22027,55888"
291,6large,False,5,10,4 — 5,5,"21264,5362"
291,6large,False,5,10,5 — 6,6,"21163,191485"
291,6large,False,5,10,6 — 7,7,"20907,129418"
291,6large,False,5,10,7 — 8,8,"20855,535267"
291,6large,False,5,10,8 — 9,9,"20757,071511"
291,6large,False,5,10,9 — 10,10,"20532,417785"
291,6large,False,5,10,10 — 11,11,"20399,889021"
291,6large,False,5,10,11 — 12,12,"20316,38081"
291,6large,False,5,10,12 — 13,13,"20254,248393"
291,6large,False,5,10,13 — 14,14,"19903,41278"
291,6large,False,5,10,14 — 15,15,"19842,615177"
291,6large,False,5,10,15 — 16,16,"19796,305366"
291,6large,False,5,10,16 — 17,17,"19752,806058"
291,6large,False,5,10,17 — 18,18,"19713,110957"
291,6large,False,5,10,18 — 19,19,"19713,110957"
291,6large,False,5,10,19 — 20,20,"19668,167572"
291,6large,False,5,10,20 — 21,21,"19598,764112"
291,6large,False,5,10,21 — 22,22,"19330,007497"
291,6large,False,5,10,22 — 23,23,"19149,611436"
291,6large,False,5,10,23 — 24,24,"19039,446889"
291,6large,False,5,10,24 — 25,25,"18980,024562"
291,6large,False,5,10,25 — 26,26,"18945,276374"
291,6large,False,5,10,26 — 27,27,"18945,276374"
291,6large,False,5,10,27 — 28,28,"18751,871748"
291,6large,False,5,10,28 — 29,29,"18633,380216"
291,6large,False,5,10,29 — 30,30,"18545,311259"
291,6large,False,5,10,30 — 31,31,"18475,762892"
291,6large,False,5,10,31 — 32,32,"18475,762892"
291,6large,False,5,10,32 — 33,33,"18407,798276"
291,6large,False,5,10,33 — 34,34,"18311,761722"
291,6large,False,5,10,34 — 35,35,"18311,761722"
291,6large,False,5,10,35 — 36,36,"18263,827294"
291,6large,False,5,10,36 — 37,37,"18078,752109"
291,6large,False,5,10,37 — 38,38,"17949,434383"
291,6large,False,5,10,38 — 39,39,"17949,434383"
291,6large,False,5,10,39 — 40,40,"17949,434383"
291,6large,False,5,10,40 — 41,41,"17949,434383"
291,6large,False,5,10,41 — 42,42,"17799,031124"
291,6large,False,5,10,42 — 43,43,"17771,312274"
291,6large,False,5,10,43 — 44,44,"17108,028333"
291,6large,False,5,10,44 — 45,45,"17024,314341"
291,6large,False,5,10,45 — 46,46,"17024,314341"
291,6large,False,5,10,46 — 47,47,"16876,600862"
291,6large,False,5,10,47 — 48,48,"16876,600862"
291,6large,False,5,10,48 — 49,49,"16849,071456"
291,6large,False,5,10,49 — 50,50,"16849,071456"
291,6large,False,5,10,50 — 51,51,"16663,566752"
291,6large,False,5,10,51 — 52,52,"16663,566752"
291,6large,False,5,10,52 — 53,53,"16427,000144"
291,6large,False,5,10,53 — 54,54,"16427,000144"
291,6large,False,5,10,54 — 55,55,"16309,82029"
291,6large,False,5,10,55 — 56,56,"16309,82029"
291,6large,False,5,10,56 — 57,57,"16117,685693"
291,6large,False,5,10,57 — 58,58,"16117,685693"
291,6large,False,5,10,58 — 59,59,"16117,685693"
291,6large,False,5,10,59 — 60,60,"16057,373545"
291,6large,False,5,10,60 — 61,61,"15996,490822"
292,6large,False,5,50,0 — 1,1,"33027,396204"
292,6large,False,5,50,1 — 2,2,"24774,092516"
292,6large,False,5,50,2 — 3,3,"23776,892854"
292,6large,False,5,50,3 — 4,4,"22465,504948"
292,6large,False,5,50,4 — 5,5,"21264,5362"
292,6large,False,5,50,5 — 6,6,"21163,191485"
292,6large,False,5,50,6 — 7,7,"21079,683274"
292,6large,False,5,50,7 — 8,8,"20907,129418"
292,6large,False,5,50,8 — 9,9,"20855,535267"
292,6large,False,5,50,9 — 10,10,"20757,071511"
292,6large,False,5,50,10 — 11,11,"20532,417785"
292,6large,False,5,50,11 — 12,12,"20399,889021"
292,6large,False,5,50,12 — 13,13,"20254,248393"
292,6large,False,5,50,13 — 14,14,"20159,474846"
292,6large,False,5,50,14 — 15,15,"19903,41278"
292,6large,False,5,50,15 — 16,16,"19842,615177"
292,6large,False,5,50,16 — 17,17,"19796,305366"
292,6large,False,5,50,17 — 18,18,"19752,806058"
292,6large,False,5,50,18 — 19,19,"19713,110957"
292,6large,False,5,50,19 — 20,20,"19713,110957"
292,6large,False,5,50,20 — 21,21,"19668,167572"
292,6large,False,5,50,21 — 22,22,"19598,764112"
292,6large,False,5,50,22 — 23,23,"19330,007497"
292,6large,False,5,50,23 — 24,24,"19149,611436"
292,6large,False,5,50,24 — 25,25,"19039,446889"
292,6large,False,5,50,25 — 26,26,"18980,024562"
292,6large,False,5,50,26 — 27,27,"18945,276374"
292,6large,False,5,50,27 — 28,28,"18945,276374"
292,6large,False,5,50,28 — 29,29,"18751,871748"
292,6large,False,5,50,29 — 30,30,"18633,380216"
292,6large,False,5,50,30 — 31,31,"18545,311259"
292,6large,False,5,50,31 — 32,32,"18545,311259"
292,6large,False,5,50,32 — 33,33,"18475,762892"
292,6large,False,5,50,33 — 34,34,"18407,798276"
292,6large,False,5,50,34 — 35,35,"18311,761722"
292,6large,False,5,50,35 — 36,36,"18311,761722"
292,6large,False,5,50,36 — 37,37,"18263,827294"
292,6large,False,5,50,37 — 38,38,"18078,752109"
292,6large,False,5,50,38 — 39,39,"18078,752109"
292,6large,False,5,50,39 — 40,40,"17949,434383"
292,6large,False,5,50,40 — 41,41,"17949,434383"
292,6large,False,5,50,41 — 42,42,"17949,434383"
292,6large,False,5,50,42 — 43,43,"17799,031124"
292,6large,False,5,50,43 — 44,44,"17799,031124"
292,6large,False,5,50,44 — 45,45,"17520,716484"
292,6large,False,5,50,45 — 46,46,"17108,028333"
292,6large,False,5,50,46 — 47,47,"17024,314341"
292,6large,False,5,50,47 — 48,48,"17024,314341"
292,6large,False,5,50,48 — 49,49,"16876,600862"
292,6large,False,5,50,49 — 50,50,"16849,071456"
292,6large,False,5,50,50 — 51,51,"16849,071456"
292,6large,False,5,50,51 — 52,52,"16663,566752"
292,6large,False,5,50,52 — 53,53,"16663,566752"
292,6large,False,5,50,53 — 54,54,"16427,000144"
292,6large,False,5,50,54 — 55,55,"16427,000144"
292,6large,False,5,50,55 — 56,56,"16309,82029"
292,6large,False,5,50,56 — 57,57,"16309,82029"
292,6large,False,5,50,57 — 58,58,"16309,82029"
292,6large,False,5,50,58 — 59,59,"16117,685693"
292,6large,False,5,50,59 — 60,60,"16117,685693"
292,6large,False,5,50,60 — 61,61,"16117,685693"
293,6large,False,5,100,0 — 1,1,"33027,396204"
293,6large,False,5,100,1 — 2,2,"24774,092516"
293,6large,False,5,100,2 — 3,3,"23583,970152"
293,6large,False,5,100,3 — 4,4,"22465,504948"
293,6large,False,5,100,4 — 5,5,"21355,781584"
293,6large,False,5,100,5 — 6,6,"21163,191485"
293,6large,False,5,100,6 — 7,7,"21079,683274"
293,6large,False,5,100,7 — 8,8,"20907,129418"
293,6large,False,5,100,8 — 9,9,"20855,535267"
293,6large,False,5,100,9 — 10,10,"20757,071511"
293,6large,False,5,100,10 — 11,11,"20532,417785"
293,6large,False,5,100,11 — 12,12,"20399,889021"
293,6large,False,5,100,12 — 13,13,"20316,38081"
293,6large,False,5,100,13 — 14,14,"20254,248393"
293,6large,False,5,100,14 — 15,15,"20159,474846"
293,6large,False,5,100,15 — 16,16,"19903,41278"
293,6large,False,5,100,16 — 17,17,"19842,615177"
293,6large,False,5,100,17 — 18,18,"19796,305366"
293,6large,False,5,100,18 — 19,19,"19752,806058"
293,6large,False,5,100,19 — 20,20,"19713,110957"
293,6large,False,5,100,20 — 21,21,"19713,110957"
293,6large,False,5,100,21 — 22,22,"19668,167572"
293,6large,False,5,100,22 — 23,23,"19598,764112"
293,6large,False,5,100,23 — 24,24,"19598,764112"
293,6large,False,5,100,24 — 25,25,"19149,611436"
293,6large,False,5,100,25 — 26,26,"19039,446889"
293,6large,False,5,100,26 — 27,27,"18980,024562"
293,6large,False,5,100,27 — 28,28,"18980,024562"
293,6large,False,5,100,28 — 29,29,"18945,276374"
293,6large,False,5,100,29 — 30,30,"18751,871748"
293,6large,False,5,100,30 — 31,31,"18633,380216"
293,6large,False,5,100,31 — 32,32,"18633,380216"
293,6large,False,5,100,32 — 33,33,"18545,311259"
293,6large,False,5,100,33 — 34,34,"18475,762892"
293,6large,False,5,100,34 — 35,35,"18407,798276"
293,6large,False,5,100,35 — 36,36,"18407,798276"
293,6large,False,5,100,36 — 37,37,"18311,761722"
293,6large,False,5,100,37 — 38,38,"18263,827294"
293,6large,False,5,100,38 — 39,39,"18263,827294"
293,6large,False,5,100,39 — 40,40,"18078,752109"
293,6large,False,5,100,40 — 41,41,"17949,434383"
293,6large,False,5,100,41 — 42,42,"17949,434383"
293,6large,False,5,100,42 — 43,43,"17949,434383"
293,6large,False,5,100,43 — 44,44,"17799,031124"
293,6large,False,5,100,44 — 45,45,"17799,031124"
293,6large,False,5,100,45 — 46,46,"17520,716484"
293,6large,False,5,100,46 — 47,47,"17108,028333"
293,6large,False,5,100,47 — 48,48,"17024,314341"
293,6large,False,5,100,48 — 49,49,"17024,314341"
293,6large,False,5,100,49 — 50,50,"16876,600862"
293,6large,False,5,100,50 — 51,51,"16849,071456"
293,6large,False,5,100,51 — 52,52,"16849,071456"
293,6large,False,5,100,52 — 53,53,"16663,566752"
293,6large,False,5,100,53 — 54,54,"16663,566752"
293,6large,False,5,100,54 — 55,55,"16663,566752"
293,6large,False,5,100,55 — 56,56,"16427,000144"
293,6large,False,5,100,56 — 57,57,"16427,000144"
293,6large,False,5,100,57 — 58,58,"16309,82029"
293,6large,False,5,100,58 — 59,59,"16309,82029"
293,6large,False,5,100,59 — 60,60,"16117,685693"
293,6large,False,5,100,60 — 61,61,"16117,685693"
294,6large,False,10,10,0 — 1,1,"39502,063963"
294,6large,False,10,10,1 — 2,2,"38684,077376"
294,6large,False,10,10,2 — 3,3,"37689,678005"
294,6large,False,10,10,3 — 4,4,"35841,909554"
294,6large,False,10,10,4 — 5,5,"35295,423351"
294,6large,False,10,10,5 — 6,6,"35016,300987"
294,6large,False,10,10,6 — 7,7,"29859,47492"
294,6large,False,10,10,7 — 8,8,"29731,373879"
294,6large,False,10,10,8 — 9,9,"29446,096075"
294,6large,False,10,10,9 — 10,10,"29380,134112"
294,6large,False,10,10,10 — 11,11,"29019,158418"
294,6large,False,10,10,11 — 12,12,"28734,2804"
294,6large,False,10,10,12 — 13,13,"28083,582404"
294,6large,False,10,10,13 — 14,14,"25724,622181"
294,6large,False,10,10,14 — 15,15,"25233,447923"
294,6large,False,10,10,15 — 16,16,"25023,094772"
294,6large,False,10,10,16 — 17,17,"24821,117161"
294,6large,False,10,10,17 — 18,18,"24409,284549"
294,6large,False,10,10,18 — 19,19,"24214,637175"
294,6large,False,10,10,19 — 20,20,"24065,003629"
294,6large,False,10,10,20 — 21,21,"23947,008597"
294,6large,False,10,10,21 — 22,22,"23678,973733"
294,6large,False,10,10,22 — 23,23,"23521,159004"
294,6large,False,10,10,23 — 24,24,"23386,740465"
294,6large,False,10,10,24 — 25,25,"23084,011151"
294,6large,False,10,10,25 — 26,26,"23015,797968"
294,6large,False,10,10,26 — 27,27,"22748,523462"
294,6large,False,10,10,27 — 28,28,"22748,523462"
294,6large,False,10,10,28 — 29,29,"22567,516394"
294,6large,False,10,10,29 — 30,30,"22449,08506"
294,6large,False,10,10,30 — 31,31,"22220,932246"
294,6large,False,10,10,31 — 32,32,"22017,886272"
294,6large,False,10,10,32 — 33,33,"22017,886272"
294,6large,False,10,10,33 — 34,34,"21953,176525"
294,6large,False,10,10,34 — 35,35,"21800,043083"
294,6large,False,10,10,35 — 36,36,"21800,043083"
294,6large,False,10,10,36 — 37,37,"21561,153871"
294,6large,False,10,10,37 — 38,38,"21468,399736"
294,6large,False,10,10,38 — 39,39,"21409,692366"
294,6large,False,10,10,39 — 40,40,"21409,692366"
294,6large,False,10,10,40 — 41,41,"21357,59444"
294,6large,False,10,10,41 — 42,42,"20979,400658"
294,6large,False,10,10,42 — 43,43,"20979,400658"
294,6large,False,10,10,43 — 44,44,"20840,527769"
294,6large,False,10,10,44 — 45,45,"20771,780351"
294,6large,False,10,10,45 — 46,46,"20771,780351"
294,6large,False,10,10,46 — 47,47,"20607,518157"
294,6large,False,10,10,47 — 48,48,"20470,77007"
294,6large,False,10,10,48 — 49,49,"20369,869973"
294,6large,False,10,10,49 — 50,50,"20369,869973"
294,6large,False,10,10,50 — 51,51,"20230,841187"
294,6large,False,10,10,51 — 52,52,"20169,854883"
294,6large,False,10,10,52 — 53,53,"20169,854883"
294,6large,False,10,10,53 — 54,54,"19984,507993"
294,6large,False,10,10,54 — 55,55,"19797,897474"
294,6large,False,10,10,55 — 56,56,"19476,427099"
294,6large,False,10,10,56 — 57,57,"19476,427099"
294,6large,False,10,10,57 — 58,58,"19173,824546"
294,6large,False,10,10,58 — 59,59,"19028,183918"
294,6large,False,10,10,59 — 60,60,"18677,348305"
294,6large,False,10,10,60 — 61,61,"18677,348305"
295,6large,False,10,50,0 — 1,1,"39502,063963"
295,6large,False,10,50,1 — 2,2,"38684,077376"
295,6large,False,10,50,2 — 3,3,"37689,678005"
295,6large,False,10,50,3 — 4,4,"35841,909554"
295,6large,False,10,50,4 — 5,5,"35295,423351"
295,6large,False,10,50,5 — 6,6,"35016,300987"
295,6large,False,10,50,6 — 7,7,"30112,107932"
295,6large,False,10,50,7 — 8,8,"29731,373879"
295,6large,False,10,50,8 — 9,9,"29568,378741"
295,6large,False,10,50,9 — 10,10,"29380,134112"
295,6large,False,10,50,10 — 11,11,"29322,030527"
295,6large,False,10,50,11 — 12,12,"28734,2804"
295,6large,False,10,50,12 — 13,13,"28734,2804"
295,6large,False,10,50,13 — 14,14,"25724,622181"
295,6large,False,10,50,14 — 15,15,"25484,436786"
295,6large,False,10,50,15 — 16,16,"25023,094772"
295,6large,False,10,50,16 — 17,17,"24821,117161"
295,6large,False,10,50,17 — 18,18,"24409,284549"
295,6large,False,10,50,18 — 19,19,"24214,637175"
295,6large,False,10,50,19 — 20,20,"24065,003629"
295,6large,False,10,50,20 — 21,21,"23947,008597"
295,6large,False,10,50,21 — 22,22,"23678,973733"
295,6large,False,10,50,22 — 23,23,"23521,159004"
295,6large,False,10,50,23 — 24,24,"23386,740465"
295,6large,False,10,50,24 — 25,25,"23084,011151"
295,6large,False,10,50,25 — 26,26,"23015,797968"
295,6large,False,10,50,26 — 27,27,"22748,523462"
295,6large,False,10,50,27 — 28,28,"22748,523462"
295,6large,False,10,50,28 — 29,29,"22567,516394"
295,6large,False,10,50,29 — 30,30,"22449,08506"
295,6large,False,10,50,30 — 31,31,"22220,932246"
295,6large,False,10,50,31 — 32,32,"22017,886272"
295,6large,False,10,50,32 — 33,33,"22017,886272"
295,6large,False,10,50,33 — 34,34,"21953,176525"
295,6large,False,10,50,34 — 35,35,"21800,043083"
295,6large,False,10,50,35 — 36,36,"21800,043083"
295,6large,False,10,50,36 — 37,37,"21561,153871"
295,6large,False,10,50,37 — 38,38,"21468,399736"
295,6large,False,10,50,38 — 39,39,"21409,692366"
295,6large,False,10,50,39 — 40,40,"21409,692366"
295,6large,False,10,50,40 — 41,41,"21357,59444"
295,6large,False,10,50,41 — 42,42,"20979,400658"
295,6large,False,10,50,42 — 43,43,"20979,400658"
295,6large,False,10,50,43 — 44,44,"20840,527769"
295,6large,False,10,50,44 — 45,45,"20771,780351"
295,6large,False,10,50,45 — 46,46,"20607,518157"
295,6large,False,10,50,46 — 47,47,"20607,518157"
295,6large,False,10,50,47 — 48,48,"20470,77007"
295,6large,False,10,50,48 — 49,49,"20369,869973"
295,6large,False,10,50,49 — 50,50,"20369,869973"
295,6large,False,10,50,50 — 51,51,"20230,841187"
295,6large,False,10,50,51 — 52,52,"20169,854883"
295,6large,False,10,50,52 — 53,53,"19984,507993"
295,6large,False,10,50,53 — 54,54,"19984,507993"
295,6large,False,10,50,54 — 55,55,"19797,897474"
295,6large,False,10,50,55 — 56,56,"19476,427099"
295,6large,False,10,50,56 — 57,57,"19173,824546"
295,6large,False,10,50,57 — 58,58,"19173,824546"
295,6large,False,10,50,58 — 59,59,"19028,183918"
295,6large,False,10,50,59 — 60,60,"18677,348305"
295,6large,False,10,50,60 — 61,61,"18548,546556"
296,6large,False,10,100,0 — 1,1,"39502,063963"
296,6large,False,10,100,1 — 2,2,"38684,077376"
296,6large,False,10,100,2 — 3,3,"37689,678005"
296,6large,False,10,100,3 — 4,4,"36118,714369"
296,6large,False,10,100,4 — 5,5,"35295,423351"
296,6large,False,10,100,5 — 6,6,"35016,300987"
296,6large,False,10,100,6 — 7,7,"29859,47492"
296,6large,False,10,100,7 — 8,8,"29731,373879"
296,6large,False,10,100,8 — 9,9,"29446,096075"
296,6large,False,10,100,9 — 10,10,"29380,134112"
296,6large,False,10,100,10 — 11,11,"29019,158418"
296,6large,False,10,100,11 — 12,12,"28734,2804"
296,6large,False,10,100,12 — 13,13,"28215,556646"
296,6large,False,10,100,13 — 14,14,"25724,622181"
296,6large,False,10,100,14 — 15,15,"25233,447923"
296,6large,False,10,100,15 — 16,16,"25023,094772"
296,6large,False,10,100,16 — 17,17,"24821,117161"
296,6large,False,10,100,17 — 18,18,"24409,284549"
296,6large,False,10,100,18 — 19,19,"24214,637175"
296,6large,False,10,100,19 — 20,20,"24065,003629"
296,6large,False,10,100,20 — 21,21,"23889,705351"
296,6large,False,10,100,21 — 22,22,"23678,973733"
296,6large,False,10,100,22 — 23,23,"23521,159004"
296,6large,False,10,100,23 — 24,24,"23284,791134"
296,6large,False,10,100,24 — 25,25,"23084,011151"
296,6large,False,10,100,25 — 26,26,"23015,797968"
296,6large,False,10,100,26 — 27,27,"22748,523462"
296,6large,False,10,100,27 — 28,28,"22748,523462"
296,6large,False,10,100,28 — 29,29,"22567,516394"
296,6large,False,10,100,29 — 30,30,"22449,08506"
296,6large,False,10,100,30 — 31,31,"22220,932246"
296,6large,False,10,100,31 — 32,32,"22017,886272"
296,6large,False,10,100,32 — 33,33,"21953,176525"
296,6large,False,10,100,33 — 34,34,"21953,176525"
296,6large,False,10,100,34 — 35,35,"21800,043083"
296,6large,False,10,100,35 — 36,36,"21561,153871"
296,6large,False,10,100,36 — 37,37,"21561,153871"
296,6large,False,10,100,37 — 38,38,"21468,399736"
296,6large,False,10,100,38 — 39,39,"21409,692366"
296,6large,False,10,100,39 — 40,40,"21357,59444"
296,6large,False,10,100,40 — 41,41,"21357,59444"
296,6large,False,10,100,41 — 42,42,"20979,400658"
296,6large,False,10,100,42 — 43,43,"20979,400658"
296,6large,False,10,100,43 — 44,44,"20840,527769"
296,6large,False,10,100,44 — 45,45,"20771,780351"
296,6large,False,10,100,45 — 46,46,"20607,518157"
296,6large,False,10,100,46 — 47,47,"20607,518157"
296,6large,False,10,100,47 — 48,48,"20470,77007"
296,6large,False,10,100,48 — 49,49,"20369,869973"
296,6large,False,10,100,49 — 50,50,"20230,841187"
296,6large,False,10,100,50 — 51,51,"20230,841187"
296,6large,False,10,100,51 — 52,52,"20169,854883"
296,6large,False,10,100,52 — 53,53,"19984,507993"
296,6large,False,10,100,53 — 54,54,"19984,507993"
296,6large,False,10,100,54 — 55,55,"19797,897474"
296,6large,False,10,100,55 — 56,56,"19476,427099"
296,6large,False,10,100,56 — 57,57,"19173,824546"
296,6large,False,10,100,57 — 58,58,"19173,824546"
296,6large,False,10,100,58 — 59,59,"19028,183918"
296,6large,False,10,100,59 — 60,60,"18677,348305"
296,6large,False,10,100,60 — 61,61,"18548,546556"
297,6large,True,1,10,0 — 1,1,"40947,956138"
297,6large,True,1,10,1 — 2,2,"35059,721757"
297,6large,True,1,10,2 — 3,3,"33004,454728"
297,6large,True,1,10,3 — 4,4,"33004,454728"
297,6large,True,1,10,4 — 5,5,"31709,326162"
297,6large,True,1,10,5 — 6,6,"28125,516422"
297,6large,True,1,10,6 — 7,7,"25086,231134"
297,6large,True,1,10,7 — 8,8,"24682,376491"
297,6large,True,1,10,8 — 9,9,"24621,511728"
297,6large,True,1,10,9 — 10,10,"24413,861311"
297,6large,True,1,10,10 — 11,11,"24413,861311"
297,6large,True,1,10,11 — 12,12,"24413,861311"
297,6large,True,1,10,12 — 13,13,"24263,638324"
297,6large,True,1,10,13 — 14,14,"24148,57953"
297,6large,True,1,10,14 — 15,15,"24148,57953"
297,6large,True,1,10,15 — 16,16,"23624,714816"
297,6large,True,1,10,16 — 17,17,"23624,714816"
297,6large,True,1,10,17 — 18,18,"23624,714816"
297,6large,True,1,10,18 — 19,19,"23524,250324"
297,6large,True,1,10,19 — 20,20,"23524,250324"
297,6large,True,1,10,20 — 21,21,"23524,250324"
297,6large,True,1,10,21 — 22,22,"22603,353704"
297,6large,True,1,10,22 — 23,23,"22603,353704"
297,6large,True,1,10,23 — 24,24,"22603,353704"
297,6large,True,1,10,24 — 25,25,"21787,456996"
297,6large,True,1,10,25 — 26,26,"21787,456996"
297,6large,True,1,10,26 — 27,27,"21787,456996"
297,6large,True,1,10,27 — 28,28,"21787,456996"
297,6large,True,1,10,28 — 29,29,"21756,023837"
297,6large,True,1,10,29 — 30,30,"20788,538601"
297,6large,True,1,10,30 — 31,31,"19450,614164"
297,6large,True,1,10,31 — 32,32,"17893,137421"
297,6large,True,1,10,32 — 33,33,"17308,360384"
297,6large,True,1,10,33 — 34,34,"15825,441377"
297,6large,True,1,10,34 — 35,35,"15825,441377"
297,6large,True,1,10,35 — 36,36,"15825,441377"
297,6large,True,1,10,36 — 37,37,"14701,20394"
297,6large,True,1,10,37 — 38,38,"14701,20394"
297,6large,True,1,10,38 — 39,39,"14374,321261"
297,6large,True,1,10,39 — 40,40,"14374,321261"
297,6large,True,1,10,40 — 41,41,"14374,321261"
297,6large,True,1,10,41 — 42,42,"12999,866305"
297,6large,True,1,10,42 — 43,43,"12911,413031"
297,6large,True,1,10,43 — 44,44,"11634,905512"
297,6large,True,1,10,44 — 45,45,"9929,4914589"
297,6large,True,1,10,45 — 46,46,"7730,2672855"
297,6large,True,1,10,46 — 47,47,"7208,0945543"
297,6large,True,1,10,47 — 48,48,"5945,2863211"
297,6large,True,1,10,48 — 49,49,"5945,2863211"
297,6large,True,1,10,49 — 50,50,"5945,2863211"
297,6large,True,1,10,50 — 51,51,"4766,8835233"
297,6large,True,1,10,51 — 52,52,"3171,9378084"
297,6large,True,1,10,52 — 53,53,"3171,9378084"
297,6large,True,1,10,53 — 54,54,"3171,9378084"
297,6large,True,1,10,54 — 55,55,"3171,9378084"
297,6large,True,1,10,55 — 56,56,"2860,406292"
297,6large,True,1,10,56 — 57,57,"2845,4133862"
297,6large,True,1,10,57 — 58,58,"1870,8845505"
297,6large,True,1,10,58 — 59,59,"974,53701092"
297,6large,True,1,10,59 — 60,60,0
297,6large,True,1,10,60 — 61,61,0
298,6large,True,1,50,0 — 1,1,"39528,492199"
298,6large,True,1,50,1 — 2,2,"32240,258037"
298,6large,True,1,50,2 — 3,3,"28663,948354"
298,6large,True,1,50,3 — 4,4,"28447,030806"
298,6large,True,1,50,4 — 5,5,"28447,030806"
298,6large,True,1,50,5 — 6,6,"24545,800601"
298,6large,True,1,50,6 — 7,7,"21843,330837"
298,6large,True,1,50,7 — 8,8,"20351,697262"
298,6large,True,1,50,8 — 9,9,"16659,123235"
298,6large,True,1,50,9 — 10,10,"14040,2957"
298,6large,True,1,50,10 — 11,11,"12312,500679"
298,6large,True,1,50,11 — 12,12,"11767,250109"
298,6large,True,1,50,12 — 13,13,"10614,270485"
298,6large,True,1,50,13 — 14,14,"10614,270485"
298,6large,True,1,50,14 — 15,15,"10614,270485"
298,6large,True,1,50,15 — 16,16,"9079,8558202"
298,6large,True,1,50,16 — 17,17,"7504,1829304"
298,6large,True,1,50,17 — 18,18,"6220,1198904"
298,6large,True,1,50,18 — 19,19,"4918,7014643"
298,6large,True,1,50,19 — 20,20,"4918,7014643"
298,6large,True,1,50,20 — 21,21,"4173,1936915"
298,6large,True,1,50,21 — 22,22,"2803,7707774"
298,6large,True,1,50,22 — 23,23,"1778,4474659"
298,6large,True,1,50,23 — 24,24,"1596,9145397"
298,6large,True,1,50,24 — 25,25,"1296,8678732"
298,6large,True,1,50,25 — 26,26,"666,21611807"
298,6large,True,1,50,26 — 27,27,"111,88966327"
298,6large,True,1,50,27 — 28,28,0
298,6large,True,1,50,28 — 29,29,0
298,6large,True,1,50,29 — 30,30,0
298,6large,True,1,50,30 — 31,31,0
298,6large,True,1,50,31 — 32,32,0
298,6large,True,1,50,32 — 33,33,0
298,6large,True,1,50,33 — 34,34,0
298,6large,True,1,50,34 — 35,35,0
298,6large,True,1,50,35 — 36,36,0
298,6large,True,1,50,36 — 37,37,0
298,6large,True,1,50,37 — 38,38,0
298,6large,True,1,50,38 — 39,39,0
298,6large,True,1,50,39 — 40,40,0
298,6large,True,1,50,40 — 41,41,0
298,6large,True,1,50,41 — 42,42,0
298,6large,True,1,50,42 — 43,43,0
298,6large,True,1,50,43 — 44,44,0
298,6large,True,1,50,44 — 45,45,0
298,6large,True,1,50,45 — 46,46,0
298,6large,True,1,50,46 — 47,47,0
298,6large,True,1,50,47 — 48,48,0
298,6large,True,1,50,48 — 49,49,0
298,6large,True,1,50,49 — 50,50,0
298,6large,True,1,50,50 — 51,51,0
298,6large,True,1,50,51 — 52,52,0
298,6large,True,1,50,52 — 53,53,0
298,6large,True,1,50,53 — 54,54,0
298,6large,True,1,50,54 — 55,55,0
298,6large,True,1,50,55 — 56,56,0
298,6large,True,1,50,56 — 57,57,0
298,6large,True,1,50,57 — 58,58,0
298,6large,True,1,50,58 — 59,59,0
298,6large,True,1,50,59 — 60,60,0
298,6large,True,1,50,60 — 61,61,0
299,6large,True,1,100,0 — 1,1,"41237,409029"
299,6large,True,1,100,1 — 2,2,"35792,416179"
299,6large,True,1,100,2 — 3,3,"29029,473588"
299,6large,True,1,100,3 — 4,4,"24755,895169"
299,6large,True,1,100,4 — 5,5,"21634,516646"
299,6large,True,1,100,5 — 6,6,"21634,516646"
299,6large,True,1,100,6 — 7,7,"19413,112726"
299,6large,True,1,100,7 — 8,8,"19413,112726"
